cohort_id,time_id,covariate_id,mean,sd,database_id
18346,1,3019406701,0.0056,0,Eunomia
18346,2,3019406701,6e-4,0,Eunomia
18346,4,3019406701,6e-4,0,Eunomia
18346,5,3019406701,0.0061,0,Eunomia
18346,1,3019550701,6e-4,0,Eunomia
18346,5,3019550701,6e-4,0,Eunomia
18346,1,3020630701,6e-4,0,Eunomia
18346,5,3020630701,6e-4,0,Eunomia
18346,1,3020655701,0.0056,0,Eunomia
18346,2,3020655701,6e-4,0,Eunomia
18346,4,3020655701,6e-4,0,Eunomia
18346,5,3020655701,0.0061,0,Eunomia
18346,1,3021226701,0.0056,0,Eunomia
18346,2,3021226701,6e-4,0,Eunomia
18346,4,3021226701,6e-4,0,Eunomia
18346,5,3021226701,0.0061,0,Eunomia
18346,1,3023103701,6e-4,0,Eunomia
18346,5,3023103701,6e-4,0,Eunomia
18346,1,3023430701,0.0056,0,Eunomia
18346,2,3023430701,6e-4,0,Eunomia
18346,4,3023430701,6e-4,0,Eunomia
18346,5,3023430701,0.0061,0,Eunomia
18346,1,3024561701,6e-4,0,Eunomia
18346,5,3024561701,6e-4,0,Eunomia
18346,1,3024731701,6e-4,0,Eunomia
18346,5,3024731701,6e-4,0,Eunomia
18346,1,3026361701,6e-4,0,Eunomia
18346,5,3026361701,6e-4,0,Eunomia
18346,1,3027231701,0.0056,0,Eunomia
18346,2,3027231701,6e-4,0,Eunomia
18346,4,3027231701,6e-4,0,Eunomia
18346,5,3027231701,0.0061,0,Eunomia
18346,1,3027970701,6e-4,0,Eunomia
18346,5,3027970701,6e-4,0,Eunomia
18346,1,3028833701,6e-4,0,Eunomia
18346,5,3028833701,6e-4,0,Eunomia
18346,1,3035995701,6e-4,0,Eunomia
18346,5,3035995701,6e-4,0,Eunomia
18346,1,3036780701,0.0056,0,Eunomia
18346,2,3036780701,6e-4,0,Eunomia
18346,4,3036780701,6e-4,0,Eunomia
18346,5,3036780701,0.0061,0,Eunomia
18346,1,3045716701,6e-4,0,Eunomia
18346,5,3045716701,6e-4,0,Eunomia
18346,4,3051031701,6e-4,0,Eunomia
18346,5,3051031701,0.0011,0,Eunomia
18346,1,4024958701,0.0283,0,Eunomia
18346,2,4024958701,0.0022,0,Eunomia
18346,4,4024958701,0.0039,0,Eunomia
18346,5,4024958701,0.0367,0,Eunomia
18346,1,4052083701,0.0228,0,Eunomia
18346,2,4052083701,0.0017,0,Eunomia
18346,4,4052083701,6e-4,0,Eunomia
18346,5,4052083701,0.0217,0,Eunomia
18346,1,4133840701,0.0078,0,Eunomia
18346,2,4133840701,0.0011,0,Eunomia
18346,4,4133840701,6e-4,0,Eunomia
18346,5,4133840701,0.0094,0,Eunomia
18346,1,21494966701,6e-4,0,Eunomia
18346,5,21494966701,6e-4,0,Eunomia
18346,4,40758406701,6e-4,0,Eunomia
18346,5,40758406701,0.0011,0,Eunomia
18346,4,40766240701,6e-4,0,Eunomia
18346,5,40766240701,0.0011,0,Eunomia
18346,1,40769179701,6e-4,0,Eunomia
18346,1,40769184701,6e-4,0,Eunomia
18346,1,40769189701,6e-4,0,Eunomia
18346,1,40769194701,6e-4,0,Eunomia
18346,4,46235214701,6e-4,0,Eunomia
18346,5,46235214701,0.0011,0,Eunomia
18347,1,3000876701,0.0036,0,Eunomia
18347,5,3000876701,0.0024,0,Eunomia
18347,2,3000963701,0.0012,0,Eunomia
18347,1,3001247701,0.0036,0,Eunomia
18347,5,3001247701,0.0024,0,Eunomia
18347,1,3001488701,0.0036,0,Eunomia
18347,5,3001488701,0.0024,0,Eunomia
18347,1,3005136701,0.0036,0,Eunomia
18347,5,3005136701,0.0024,0,Eunomia
18347,1,3006322701,0.0518,0,Eunomia
18347,2,3006322701,0.0048,0,Eunomia
18347,4,3006322701,0.0084,0,Eunomia
18347,5,3006322701,0.0699,0,Eunomia
18347,1,3006451701,0.0036,0,Eunomia
18347,5,3006451701,0.0024,0,Eunomia
18347,1,3006734701,0.0036,0,Eunomia
18347,5,3006734701,0.0024,0,Eunomia
18347,2,3009542701,0.0012,0,Eunomia
18347,1,3011505701,0.0157,0,Eunomia
18347,4,3011505701,0.0012,0,Eunomia
18347,5,3011505701,0.0157,0,Eunomia
18347,1,3012494701,0.0036,0,Eunomia
18347,5,3012494701,0.0024,0,Eunomia
18347,1,3014599701,0.0036,0,Eunomia
18347,5,3014599701,0.0024,0,Eunomia
18347,1,3015076701,0.0036,0,Eunomia
18347,5,3015076701,0.0024,0,Eunomia
18347,1,3019406701,0.0036,0,Eunomia
18347,5,3019406701,0.0024,0,Eunomia
18347,1,3020655701,0.0036,0,Eunomia
18347,5,3020655701,0.0024,0,Eunomia
18347,1,3021226701,0.0036,0,Eunomia
18347,5,3021226701,0.0024,0,Eunomia
18347,1,3023430701,0.0036,0,Eunomia
18347,5,3023430701,0.0024,0,Eunomia
18347,1,3027231701,0.0036,0,Eunomia
18347,5,3027231701,0.0024,0,Eunomia
18347,1,3036780701,0.0036,0,Eunomia
18347,5,3036780701,0.0024,0,Eunomia
18347,1,3051031701,0.0036,0,Eunomia
18347,1,4024958701,0.0313,0,Eunomia
18347,2,4024958701,0.0012,0,Eunomia
18347,4,4024958701,0.0024,0,Eunomia
18347,5,4024958701,0.0277,0,Eunomia
18347,1,4052083701,0.0193,0,Eunomia
18347,2,4052083701,0.0048,0,Eunomia
18347,4,4052083701,0.0012,0,Eunomia
18347,5,4052083701,0.0169,0,Eunomia
18347,1,4133840701,0.0157,0,Eunomia
18347,4,4133840701,0.0012,0,Eunomia
18347,5,4133840701,0.0157,0,Eunomia
18347,1,40758406701,0.0036,0,Eunomia
18347,1,40766240701,0.0036,0,Eunomia
18347,1,46235214701,0.0036,0,Eunomia
18348,1,3000876701,0.0036,0,Eunomia
18348,5,3000876701,0.0024,0,Eunomia
18348,2,3000963701,0.0012,0,Eunomia
18348,1,3001247701,0.0036,0,Eunomia
18348,5,3001247701,0.0024,0,Eunomia
18348,1,3001488701,0.0036,0,Eunomia
18348,5,3001488701,0.0024,0,Eunomia
18348,1,3005136701,0.0036,0,Eunomia
18348,5,3005136701,0.0024,0,Eunomia
18348,1,3006322701,0.0518,0,Eunomia
18348,2,3006322701,0.0048,0,Eunomia
18348,4,3006322701,0.0084,0,Eunomia
18348,5,3006322701,0.0699,0,Eunomia
18348,1,3006451701,0.0036,0,Eunomia
18348,5,3006451701,0.0024,0,Eunomia
18348,1,3006734701,0.0036,0,Eunomia
18348,5,3006734701,0.0024,0,Eunomia
18348,2,3009542701,0.0012,0,Eunomia
18348,1,3011505701,0.0157,0,Eunomia
18348,4,3011505701,0.0012,0,Eunomia
18348,5,3011505701,0.0157,0,Eunomia
18348,1,3012494701,0.0036,0,Eunomia
18348,5,3012494701,0.0024,0,Eunomia
18348,1,3014599701,0.0036,0,Eunomia
18348,5,3014599701,0.0024,0,Eunomia
18348,1,3015076701,0.0036,0,Eunomia
18348,5,3015076701,0.0024,0,Eunomia
18348,1,3019406701,0.0036,0,Eunomia
18348,5,3019406701,0.0024,0,Eunomia
18348,1,3020655701,0.0036,0,Eunomia
18348,5,3020655701,0.0024,0,Eunomia
18348,1,3021226701,0.0036,0,Eunomia
18348,5,3021226701,0.0024,0,Eunomia
18348,1,3023430701,0.0036,0,Eunomia
18348,5,3023430701,0.0024,0,Eunomia
18348,1,3027231701,0.0036,0,Eunomia
18348,5,3027231701,0.0024,0,Eunomia
18348,1,3036780701,0.0036,0,Eunomia
18348,5,3036780701,0.0024,0,Eunomia
18348,1,3051031701,0.0036,0,Eunomia
18348,1,4024958701,0.0313,0,Eunomia
18348,2,4024958701,0.0012,0,Eunomia
18348,4,4024958701,0.0024,0,Eunomia
18348,5,4024958701,0.0277,0,Eunomia
18348,1,4052083701,0.0193,0,Eunomia
18348,2,4052083701,0.0048,0,Eunomia
18348,4,4052083701,0.0012,0,Eunomia
18348,5,4052083701,0.0169,0,Eunomia
18348,1,4133840701,0.0157,0,Eunomia
18348,4,4133840701,0.0012,0,Eunomia
18348,5,4133840701,0.0157,0,Eunomia
18348,1,40758406701,0.0036,0,Eunomia
18348,1,40766240701,0.0036,0,Eunomia
18348,1,46235214701,0.0036,0,Eunomia
18349,1,3000876701,0.0025,0,Eunomia
18349,5,3000876701,0.0051,0,Eunomia
18349,1,3001247701,0.0025,0,Eunomia
18349,5,3001247701,0.0051,0,Eunomia
18349,1,3001488701,0.0025,0,Eunomia
18349,5,3001488701,0.0051,0,Eunomia
18349,1,3005136701,0.0025,0,Eunomia
18349,5,3005136701,0.0051,0,Eunomia
18349,1,3006322701,0.0557,0,Eunomia
18349,2,3006322701,0.0076,0,Eunomia
18349,4,3006322701,0.0101,0,Eunomia
18349,5,3006322701,0.081,0,Eunomia
18349,1,3006451701,0.0025,0,Eunomia
18349,5,3006451701,0.0051,0,Eunomia
18349,1,3006734701,0.0025,0,Eunomia
18349,5,3006734701,0.0051,0,Eunomia
18349,1,3011505701,0.0177,0,Eunomia
18349,4,3011505701,0.0025,0,Eunomia
18349,5,3011505701,0.0127,0,Eunomia
18349,1,3012494701,0.0025,0,Eunomia
18349,5,3012494701,0.0051,0,Eunomia
18349,1,3014599701,0.0025,0,Eunomia
18349,5,3014599701,0.0051,0,Eunomia
18349,1,3015076701,0.0025,0,Eunomia
18349,5,3015076701,0.0051,0,Eunomia
18349,1,3019406701,0.0025,0,Eunomia
18349,5,3019406701,0.0051,0,Eunomia
18349,1,3020655701,0.0025,0,Eunomia
18349,5,3020655701,0.0051,0,Eunomia
18349,1,3021226701,0.0025,0,Eunomia
18349,5,3021226701,0.0051,0,Eunomia
18349,1,3023430701,0.0025,0,Eunomia
18349,5,3023430701,0.0051,0,Eunomia
18349,1,3027231701,0.0025,0,Eunomia
18349,5,3027231701,0.0051,0,Eunomia
18349,1,3036780701,0.0025,0,Eunomia
18349,5,3036780701,0.0051,0,Eunomia
18349,1,3051031701,0.0051,0,Eunomia
18349,1,4024958701,0.0405,0,Eunomia
18349,5,4024958701,0.0278,0,Eunomia
18349,1,4052083701,0.0304,0,Eunomia
18349,5,4052083701,0.0228,0,Eunomia
18349,1,4133840701,0.0177,0,Eunomia
18349,4,4133840701,0.0025,0,Eunomia
18349,5,4133840701,0.0127,0,Eunomia
18349,1,40758406701,0.0051,0,Eunomia
18349,1,40766240701,0.0051,0,Eunomia
18349,1,46235214701,0.0051,0,Eunomia
18350,1,3000876701,0.0025,0,Eunomia
18350,5,3000876701,0.0051,0,Eunomia
18350,1,3001247701,0.0025,0,Eunomia
18350,5,3001247701,0.0051,0,Eunomia
18350,1,3001488701,0.0025,0,Eunomia
18350,5,3001488701,0.0051,0,Eunomia
18350,1,3005136701,0.0025,0,Eunomia
18350,5,3005136701,0.0051,0,Eunomia
18350,1,3006322701,0.0557,0,Eunomia
18350,2,3006322701,0.0076,0,Eunomia
18350,4,3006322701,0.0101,0,Eunomia
18350,5,3006322701,0.081,0,Eunomia
18350,1,3006451701,0.0025,0,Eunomia
18350,5,3006451701,0.0051,0,Eunomia
18350,1,3006734701,0.0025,0,Eunomia
18350,5,3006734701,0.0051,0,Eunomia
18350,1,3011505701,0.0177,0,Eunomia
18350,4,3011505701,0.0025,0,Eunomia
18350,5,3011505701,0.0127,0,Eunomia
18350,1,3012494701,0.0025,0,Eunomia
18350,5,3012494701,0.0051,0,Eunomia
18350,1,3014599701,0.0025,0,Eunomia
18350,5,3014599701,0.0051,0,Eunomia
18350,1,3015076701,0.0025,0,Eunomia
18350,5,3015076701,0.0051,0,Eunomia
18350,1,3019406701,0.0025,0,Eunomia
18350,5,3019406701,0.0051,0,Eunomia
18350,1,3020655701,0.0025,0,Eunomia
18350,5,3020655701,0.0051,0,Eunomia
18350,1,3021226701,0.0025,0,Eunomia
18350,5,3021226701,0.0051,0,Eunomia
18350,1,3023430701,0.0025,0,Eunomia
18350,5,3023430701,0.0051,0,Eunomia
18350,1,3027231701,0.0025,0,Eunomia
18350,5,3027231701,0.0051,0,Eunomia
18350,1,3036780701,0.0025,0,Eunomia
18350,5,3036780701,0.0051,0,Eunomia
18350,1,3051031701,0.0051,0,Eunomia
18350,1,4024958701,0.0405,0,Eunomia
18350,5,4024958701,0.0278,0,Eunomia
18350,1,4052083701,0.0304,0,Eunomia
18350,5,4052083701,0.0228,0,Eunomia
18350,1,4133840701,0.0177,0,Eunomia
18350,4,4133840701,0.0025,0,Eunomia
18350,5,4133840701,0.0127,0,Eunomia
18350,1,40758406701,0.0051,0,Eunomia
18350,1,40766240701,0.0051,0,Eunomia
18350,1,46235214701,0.0051,0,Eunomia
21402,3,3000963701,0.0031,0,Eunomia
21402,1,3006322701,0.066,0,Eunomia
21402,2,3006322701,0.0063,0,Eunomia
21402,5,3006322701,0.0535,0,Eunomia
21402,3,3009542701,0.0031,0,Eunomia
21402,1,3011505701,0.0566,0,Eunomia
21402,5,3011505701,0.0503,0,Eunomia
21402,1,3049273701,0.0126,0,Eunomia
21402,5,3049273701,0.0063,0,Eunomia
21402,1,3051031701,0.0031,0,Eunomia
21402,1,4024958701,0.0409,0,Eunomia
21402,2,4024958701,0.0031,0,Eunomia
21402,5,4024958701,0.0252,0,Eunomia
21402,1,4052083701,0.0126,0,Eunomia
21402,5,4052083701,0.0157,0,Eunomia
21402,1,4133840701,0.0566,0,Eunomia
21402,5,4133840701,0.0503,0,Eunomia
21402,1,40758406701,0.0031,0,Eunomia
21402,1,40766240701,0.0031,0,Eunomia
21402,1,46235214701,0.0031,0,Eunomia
14906,1,28060101,0.0056,0,Eunomia
14906,2,28060101,0.0011,0,Eunomia
14906,4,28060101,6e-4,0,Eunomia
14906,5,28060101,0.0128,0,Eunomia
14906,1,30753101,0.1006,0,Eunomia
14906,1,78272101,0.0061,0,Eunomia
14906,4,78272101,6e-4,0,Eunomia
14906,5,78272101,0.0039,0,Eunomia
14906,3,80180101,1,0,Eunomia
14906,1,80809101,6e-4,0,Eunomia
14906,1,81151101,0.0072,0,Eunomia
14906,4,81151101,6e-4,0,Eunomia
14906,5,81151101,0.0094,0,Eunomia
14906,1,81893101,0.0311,0,Eunomia
14906,1,134438101,6e-4,0,Eunomia
14906,4,192671101,0.0628,0,Eunomia
14906,5,192671101,0.1344,0,Eunomia
14906,1,195588101,0.0039,0,Eunomia
14906,2,195588101,6e-4,0,Eunomia
14906,5,195588101,0.0022,0,Eunomia
14906,1,196456101,6e-4,0,Eunomia
14906,5,196456101,6e-4,0,Eunomia
14906,1,198199101,6e-4,0,Eunomia
14906,5,198199101,6e-4,0,Eunomia
14906,1,198809101,6e-4,0,Eunomia
14906,5,198809101,6e-4,0,Eunomia
14906,1,257012101,0.0044,0,Eunomia
14906,4,257012101,6e-4,0,Eunomia
14906,5,257012101,0.0056,0,Eunomia
14906,1,258780101,6e-4,0,Eunomia
14906,5,258780101,6e-4,0,Eunomia
14906,1,260139101,0.0417,0,Eunomia
14906,2,260139101,0.0028,0,Eunomia
14906,4,260139101,0.0033,0,Eunomia
14906,5,260139101,0.0372,0,Eunomia
14906,4,261325101,6e-4,0,Eunomia
14906,5,261325101,6e-4,0,Eunomia
14906,1,317576101,0.0011,0,Eunomia
14906,2,317576101,6e-4,0,Eunomia
14906,5,317576101,6e-4,0,Eunomia
14906,1,321042101,6e-4,0,Eunomia
14906,1,372328101,0.0033,0,Eunomia
14906,2,372328101,6e-4,0,Eunomia
14906,4,372328101,0.0011,0,Eunomia
14906,5,372328101,0.0022,0,Eunomia
14906,1,375671101,0.0017,0,Eunomia
14906,3,375671101,6e-4,0,Eunomia
14906,5,375671101,0.0011,0,Eunomia
14906,1,378001101,0.0078,0,Eunomia
14906,4,378001101,6e-4,0,Eunomia
14906,5,378001101,0.0072,0,Eunomia
14906,5,381316101,6e-4,0,Eunomia
14906,1,439777101,0.0017,0,Eunomia
14906,2,439777101,6e-4,0,Eunomia
14906,5,440448101,0.0011,0,Eunomia
14906,1,4001336101,6e-4,0,Eunomia
14906,5,4001336101,6e-4,0,Eunomia
14906,1,4029498101,6e-4,0,Eunomia
14906,1,4035415101,0.0011,0,Eunomia
14906,1,4056621101,0.0011,0,Eunomia
14906,4,4059173101,6e-4,0,Eunomia
14906,5,4059173101,6e-4,0,Eunomia
14906,2,4084167101,6e-4,0,Eunomia
14906,5,4084167101,6e-4,0,Eunomia
14906,5,4094814101,0.0011,0,Eunomia
14906,1,4109685101,6e-4,0,Eunomia
14906,4,4109685101,6e-4,0,Eunomia
14906,5,4109685101,0.0011,0,Eunomia
14906,1,4112343101,0.0694,0,Eunomia
14906,2,4112343101,0.005,0,Eunomia
14906,4,4112343101,0.0078,0,Eunomia
14906,5,4112343101,0.0617,0,Eunomia
14906,1,4113008101,0.0011,0,Eunomia
14906,5,4113008101,0.0033,0,Eunomia
14906,1,4116491101,0.0039,0,Eunomia
14906,4,4116491101,6e-4,0,Eunomia
14906,5,4116491101,0.0022,0,Eunomia
14906,5,4132546101,6e-4,0,Eunomia
14906,1,4134304101,0.0017,0,Eunomia
14906,2,4134304101,6e-4,0,Eunomia
14906,4,4134304101,6e-4,0,Eunomia
14906,5,4134304101,0.0011,0,Eunomia
14906,1,4142905101,6e-4,0,Eunomia
14906,5,4142905101,0.0022,0,Eunomia
14906,1,4146173101,0.0022,0,Eunomia
14906,5,4146173101,0.0011,0,Eunomia
14906,1,4149245101,6e-4,0,Eunomia
14906,4,4149245101,6e-4,0,Eunomia
14906,5,4149245101,0.0011,0,Eunomia
14906,1,4152936101,0.0017,0,Eunomia
14906,2,4152936101,6e-4,0,Eunomia
14906,5,4152936101,0.0022,0,Eunomia
14906,1,4155034101,0.0022,0,Eunomia
14906,4,4155034101,6e-4,0,Eunomia
14906,5,4155034101,0.0039,0,Eunomia
14906,1,4156265101,0.0028,0,Eunomia
14906,4,4156265101,6e-4,0,Eunomia
14906,5,4156265101,0.0039,0,Eunomia
14906,5,4166224101,6e-4,0,Eunomia
14906,1,4218389101,0.0033,0,Eunomia
14906,2,4218389101,6e-4,0,Eunomia
14906,5,4218389101,0.005,0,Eunomia
14906,4,4230399101,6e-4,0,Eunomia
14906,1,4237458101,0.0022,0,Eunomia
14906,5,4237458101,0.0011,0,Eunomia
14906,3,4266809101,0.1878,0,Eunomia
14906,1,4278672101,0.0022,0,Eunomia
14906,5,4278672101,6e-4,0,Eunomia
14906,1,4283893101,0.0072,0,Eunomia
14906,2,4283893101,0.0011,0,Eunomia
14906,4,4283893101,6e-4,0,Eunomia
14906,5,4283893101,0.0044,0,Eunomia
14906,1,4285898101,0.1572,0,Eunomia
14906,2,4285898101,0.0156,0,Eunomia
14906,1,4294548101,0.005,0,Eunomia
14906,2,4294548101,0.0011,0,Eunomia
14906,5,4294548101,0.0089,0,Eunomia
14906,1,4296204101,0.0017,0,Eunomia
14906,4,4296204101,6e-4,0,Eunomia
14906,5,4296204101,0.0033,0,Eunomia
14906,1,4296205101,0.0039,0,Eunomia
14906,5,4296205101,0.0011,0,Eunomia
14906,1,4310024101,0.0044,0,Eunomia
14906,5,4329847101,0.0011,0,Eunomia
14906,2,40479422101,6e-4,0,Eunomia
14906,5,40479422101,0.0011,0,Eunomia
14906,1,40479768101,6e-4,0,Eunomia
14906,1,40481087101,0.0917,0,Eunomia
14906,2,40481087101,0.0072,0,Eunomia
14906,3,40481087101,6e-4,0,Eunomia
14906,4,40481087101,0.0083,0,Eunomia
14906,5,40481087101,0.0983,0,Eunomia
14907,1,28060101,0.0096,0,Eunomia
14907,2,28060101,0.0012,0,Eunomia
14907,4,28060101,0.0012,0,Eunomia
14907,5,28060101,0.006,0,Eunomia
14907,1,30753101,0.0434,0,Eunomia
14907,1,78272101,0.0036,0,Eunomia
14907,5,78272101,0.0024,0,Eunomia
14907,3,80180101,1,0,Eunomia
14907,5,80809101,0.0012,0,Eunomia
14907,1,81151101,0.0157,0,Eunomia
14907,4,81151101,0.0012,0,Eunomia
14907,5,81151101,0.006,0,Eunomia
14907,1,81893101,0.0108,0,Eunomia
14907,4,192671101,0.0554,0,Eunomia
14907,5,192671101,0.094,0,Eunomia
14907,1,195588101,0.0036,0,Eunomia
14907,5,195588101,0.0012,0,Eunomia
14907,1,257012101,0.0036,0,Eunomia
14907,2,257012101,0.0012,0,Eunomia
14907,5,257012101,0.0012,0,Eunomia
14907,1,260139101,0.041,0,Eunomia
14907,2,260139101,0.0084,0,Eunomia
14907,4,260139101,0.0048,0,Eunomia
14907,5,260139101,0.0373,0,Eunomia
14907,1,261325101,0.0012,0,Eunomia
14907,5,261325101,0.0012,0,Eunomia
14907,1,317576101,0.0012,0,Eunomia
14907,1,321042101,0.0012,0,Eunomia
14907,5,321042101,0.0012,0,Eunomia
14907,1,372328101,0.0012,0,Eunomia
14907,5,372328101,0.0024,0,Eunomia
14907,1,375671101,0.0012,0,Eunomia
14907,2,375671101,0.0012,0,Eunomia
14907,5,375671101,0.0036,0,Eunomia
14907,1,378001101,0.006,0,Eunomia
14907,2,378001101,0.0012,0,Eunomia
14907,4,378001101,0.0012,0,Eunomia
14907,5,378001101,0.0036,0,Eunomia
14907,1,381316101,0.0036,0,Eunomia
14907,2,439777101,0.0012,0,Eunomia
14907,5,440448101,0.0036,0,Eunomia
14907,5,4001336101,0.0012,0,Eunomia
14907,1,4029498101,0.0012,0,Eunomia
14907,1,4035415101,0.0012,0,Eunomia
14907,2,4035415101,0.0012,0,Eunomia
14907,5,4048695101,0.0024,0,Eunomia
14907,1,4059173101,0.0024,0,Eunomia
14907,1,4109685101,0.0012,0,Eunomia
14907,1,4112343101,0.0422,0,Eunomia
14907,2,4112343101,0.0036,0,Eunomia
14907,4,4112343101,0.0072,0,Eunomia
14907,5,4112343101,0.0639,0,Eunomia
14907,1,4113008101,0.0036,0,Eunomia
14907,5,4113008101,0.0036,0,Eunomia
14907,1,4116491101,0.0024,0,Eunomia
14907,2,4116491101,0.0012,0,Eunomia
14907,5,4116491101,0.0036,0,Eunomia
14907,1,4134304101,0.0012,0,Eunomia
14907,5,4134304101,0.0012,0,Eunomia
14907,5,4142905101,0.0024,0,Eunomia
14907,1,4146173101,0.0012,0,Eunomia
14907,5,4146173101,0.0012,0,Eunomia
14907,1,4149245101,0.0012,0,Eunomia
14907,1,4152936101,0.0024,0,Eunomia
14907,5,4152936101,0.0048,0,Eunomia
14907,1,4155034101,0.0036,0,Eunomia
14907,5,4155034101,0.0024,0,Eunomia
14907,1,4156265101,0.0024,0,Eunomia
14907,5,4156265101,0.0012,0,Eunomia
14907,5,4166224101,0.0012,0,Eunomia
14907,1,4218389101,0.006,0,Eunomia
14907,4,4218389101,0.0012,0,Eunomia
14907,5,4218389101,0.0072,0,Eunomia
14907,1,4237458101,0.0024,0,Eunomia
14907,5,4237458101,0.0024,0,Eunomia
14907,3,4266809101,0.0759,0,Eunomia
14907,1,4278672101,0.0012,0,Eunomia
14907,5,4278672101,0.0024,0,Eunomia
14907,1,4283893101,0.0048,0,Eunomia
14907,5,4283893101,0.006,0,Eunomia
14907,1,4285898101,0.0651,0,Eunomia
14907,2,4285898101,0.012,0,Eunomia
14907,1,4294548101,0.0048,0,Eunomia
14907,5,4294548101,0.0024,0,Eunomia
14907,1,4296204101,0.0012,0,Eunomia
14907,2,4296205101,0.0012,0,Eunomia
14907,5,4296205101,0.0012,0,Eunomia
14907,5,40479768101,0.0012,0,Eunomia
14907,1,40481087101,0.1072,0,Eunomia
14907,2,40481087101,0.0084,0,Eunomia
14907,4,40481087101,0.0084,0,Eunomia
14907,5,40481087101,0.0831,0,Eunomia
14909,1,28060101,0.0125,0,Eunomia
14909,4,28060101,0.0021,0,Eunomia
14909,5,28060101,0.0104,0,Eunomia
14909,1,30753101,0.0939,0,Eunomia
14909,1,78272101,0.0063,0,Eunomia
14909,5,78272101,0.0042,0,Eunomia
14909,1,80180101,0.6681,0,Eunomia
14909,2,80180101,0.3319,0,Eunomia
14909,1,81151101,0.0104,0,Eunomia
14909,5,81151101,0.0125,0,Eunomia
14909,1,81893101,0.0271,0,Eunomia
14909,1,134438101,0.0021,0,Eunomia
14909,3,192671101,1,0,Eunomia
14909,1,195588101,0.0063,0,Eunomia
14909,5,195588101,0.0042,0,Eunomia
14909,1,257012101,0.0021,0,Eunomia
14909,5,257012101,0.0021,0,Eunomia
14909,1,258780101,0.0021,0,Eunomia
14909,5,258780101,0.0021,0,Eunomia
14909,1,260139101,0.0271,0,Eunomia
14909,2,260139101,0.0042,0,Eunomia
14909,4,260139101,0.0021,0,Eunomia
14909,5,260139101,0.0397,0,Eunomia
14909,1,261325101,0.0021,0,Eunomia
14909,5,321042101,0.0021,0,Eunomia
14909,1,378001101,0.0063,0,Eunomia
14909,2,378001101,0.0021,0,Eunomia
14909,5,378001101,0.0042,0,Eunomia
14909,1,381316101,0.0021,0,Eunomia
14909,1,439777101,0.0042,0,Eunomia
14909,1,4001336101,0.0021,0,Eunomia
14909,5,4048695101,0.0021,0,Eunomia
14909,4,4094814101,0.0021,0,Eunomia
14909,1,4109685101,0.0021,0,Eunomia
14909,1,4112343101,0.0564,0,Eunomia
14909,2,4112343101,0.0042,0,Eunomia
14909,4,4112343101,0.0042,0,Eunomia
14909,5,4112343101,0.0668,0,Eunomia
14909,1,4113008101,0.0042,0,Eunomia
14909,1,4116491101,0.0063,0,Eunomia
14909,5,4116491101,0.0042,0,Eunomia
14909,1,4134304101,0.0063,0,Eunomia
14909,2,4142905101,0.0021,0,Eunomia
14909,5,4142905101,0.0021,0,Eunomia
14909,1,4152936101,0.0021,0,Eunomia
14909,1,4155034101,0.0042,0,Eunomia
14909,5,4155034101,0.0021,0,Eunomia
14909,5,4156265101,0.0021,0,Eunomia
14909,1,4218389101,0.0042,0,Eunomia
14909,5,4218389101,0.0063,0,Eunomia
14909,5,4237458101,0.0021,0,Eunomia
14909,1,4266809101,0.1942,0,Eunomia
14909,2,4266809101,0.096,0,Eunomia
14909,1,4283893101,0.0063,0,Eunomia
14909,5,4283893101,0.0042,0,Eunomia
14909,1,4285898101,0.2296,0,Eunomia
14909,1,4294548101,0.0063,0,Eunomia
14909,5,4296204101,0.0042,0,Eunomia
14909,5,4296205101,0.0021,0,Eunomia
14909,1,40481087101,0.0981,0,Eunomia
14909,2,40481087101,0.0042,0,Eunomia
14909,4,40481087101,0.0104,0,Eunomia
14909,5,40481087101,0.0793,0,Eunomia
17492,1,28060101,0.0125,0,Eunomia
17492,4,28060101,0.0021,0,Eunomia
17492,5,28060101,0.0104,0,Eunomia
17492,1,30753101,0.0939,0,Eunomia
17492,1,78272101,0.0063,0,Eunomia
17492,5,78272101,0.0042,0,Eunomia
17492,1,80180101,0.6681,0,Eunomia
17492,2,80180101,0.3319,0,Eunomia
17492,1,81151101,0.0104,0,Eunomia
17492,5,81151101,0.0125,0,Eunomia
17492,1,81893101,0.0271,0,Eunomia
17492,1,134438101,0.0021,0,Eunomia
17492,3,192671101,1,0,Eunomia
17492,1,195588101,0.0063,0,Eunomia
17492,5,195588101,0.0042,0,Eunomia
17492,1,257012101,0.0021,0,Eunomia
17492,5,257012101,0.0021,0,Eunomia
17492,1,258780101,0.0021,0,Eunomia
17492,5,258780101,0.0021,0,Eunomia
17492,1,260139101,0.0271,0,Eunomia
17492,2,260139101,0.0042,0,Eunomia
17492,4,260139101,0.0021,0,Eunomia
17492,5,260139101,0.0397,0,Eunomia
17492,1,261325101,0.0021,0,Eunomia
17492,5,321042101,0.0021,0,Eunomia
17492,1,378001101,0.0063,0,Eunomia
17492,2,378001101,0.0021,0,Eunomia
17492,5,378001101,0.0042,0,Eunomia
17492,1,381316101,0.0021,0,Eunomia
17492,1,439777101,0.0042,0,Eunomia
17492,1,4001336101,0.0021,0,Eunomia
17492,5,4048695101,0.0021,0,Eunomia
17492,4,4094814101,0.0021,0,Eunomia
17492,1,4109685101,0.0021,0,Eunomia
